sale_id,date,product_id,region_id,quantity,unit_price_toman,discount_percent,total_price_toman
S027920,2026-06-15,P012,R012,28,88555,5,2355563
S027921,2026-02-21,P016,R011,235,130090,8,28125458
S027922,2026-01-01,P005,R006,30,49444,0,1483320
S027923,2026-04-26,P014,R002,248,65352,12,14262420
S027924,2025-10-15,P009,R001,35,61746,5,2053054
S027925,2026-07-17,P005,R001,77,50454,7,3613011
S027926,2026-05-04,P007,R002,61,58920,5,3414414
S027927,2026-03-01,P006,R007,187,91513,10,15401638
S027928,2026-04-08,P013,R009,82,54532,2,4382192
S027929,2025-12-15,P020,R011,244,65551,12,14075111
S027930,2025-09-19,P005,R015,85,51018,7,4032973
S027931,2025-10-30,P007,R011,129,59128,5,7246136
S027932,2026-03-23,P017,R013,127,71607,7,8457503
S027933,2025-09-28,P999,R005,319,77509,12,21758326
S027934,2025-12-23,P020,R015,87,62213,7,5033654
S027935,2026-06-24,P011,R001,29,134652,5,3709663
S027936,2025-10-18,P005,R012,33,48317,5,1514738
S027937,2025-09-01,P003,R006,34,59176,2,1971744
S027938,2025-10-09,P005,,266,51266,8,12545816
S027939,2026-06-20,P005,R001,111,48502,3,5222210
S027940,2025-10-27,P009,R010,10,64526,3,625902
S027941,2026-04-26,P009,R002,288,63118,10,16360186
S027942,2026-07-27,P005,R003,59,48188,7,2644076
S027943,2026-08-16,P017,R001,29,72095,7,1944402
S027944,2026-08-11,P016,R013,161,126586,5,19361329
S027945,2026-04-30,P014,R001,36,65289,2,2303396
S027946,2025-09-09,P009,R001,83,62536,7,4827154
S027947,2026-05-23,P010,R008,14,83114,0,1163596
S027948,2026-04-30,P017,R014,86,75642,5,6179951
S027949,2025-10-30,P016,R005,219,129967,10,25616496
S027950,2026-04-22,P005,R006,11,48029,0,528319
S027951,2026-06-03,P003,R003,220,62220,8,12593328
S027952,2025-12-16,P003,R003,284,59290,8,15491291
S027953,2026-01-22,P020,R003,41,63043,3,2507220
S027954,2025-09-07,P009,R003,187,64293,10,10820512
S027955,2025-11-29,P005,R013,165,51075,5,8006006
S027956,2026-02-17,P001,R003,304,193119,10,52837358
S027957,2026-04-17,P020,R014,287,66552,15,16235360
S027958,2025-09-18,P009,R003,126,61466,8,7125139
S027959,2026-01-20,P008,R004,75,71734,5,5111048
S027960,2026-06-08,P011,R001,24,145140,3,3378859
S027961,2026-07-21,P012,R001,78,86511,2,6612901
S027962,2025-08-30,P006,R003,127,90478,5,10916171
S027963,2026-06-11,P019,R007,323,101907,8,30282684
S027964,2026-02-20,P006,R003,42,91230,7,3563444
S027965,2025-11-12,P018,R005,270,63273,10,15375339
S027966,2025-11-01,P012,R006,43,80073,5,3270982
S027967,2026-03-21,P012,R013,292,85423,10,22449164
S027968,2025-09-20,P017,R011,131,72917,5,9074521
S027969,2025-12-25,P018,R004,38,59797,5,2158672
S027970,2025-08-24,P020,R003,64,61835,3,3838717
S027971,2025-10-11,P011,R009,85,141980,3,11706251
S027972,2025-10-26,P019,R014,53,100296,5,5049904
S027973,2026-07-15,P010,R010,10,77905,5,740098
S027974,2026-07-25,P014,R005,46,65494,7,2801833
S027975,2025-10-25,P003,R002,97,62447,3,5875638
S027976,2025-11-06,P008,R003,104,76525,5,7560670
S027977,2025-09-03,P006,R003,248,82555,12,18016803
S027978,2025-11-13,P005,R004,69,46683,5,3060071
S027979,2026-07-01,P017,R012,26,73724,0,1916824
S027980,2026-08-06,P020,R009,24,66941,3,1558386
S027981,2025-12-17,P008,R004,64,70207,7,4178721
S027982,2025-10-18,P017,R003,246,69843,8,15806868
S027983,2026-07-25,P018,R007,328,61292,15,17088210
S027984,2026-03-22,P007,R015,110,59849,3,6385888
S027985,2025-12-10,P009,R011,87,61912,7,5009300
S027986,2025-11-30,P014,R002,204,65873,12,11825521
S027987,2025-10-05,P004,R007,80,150382,3,11669643
S027988,2026-08-16,P007,R009,41,56988,2,2289778
S027989,2026-07-30,P003,R009,58,62269,5,3431022
S027990,2026-06-13,P003,R007,151,58762,7,8251948
S027991,2025-12-16,P017,R012,29,71655,3,2015655
S027992,2026-08-14,P019,R014,233,100584,8,21561186
S027993,2026-06-23,P005,R002,46,47349,5,2069151
S027994,2026-02-03,P003,R009,73,62150,7,4219364
S027995,2026-02-02,P009,R003,110,64931,5,6785290
S027996,2025-09-15,P014,R003,43,67288,3,2806582
S027997,2026-07-25,P014,R003,212,67821,8,13227808
S027998,2025-09-14,P005,R015,38,51445,3,1896263
S027999,2026-06-16,P004,R001,20,142918,2,2801193
S028000,2025-09-15,P009,R013,227,59948,8,12519540
S028001,2026-04-06,P007,R007,136,59292,8,7418615
S028002,2026-08-16,P010,R013,102,84605,10,7766739
S028003,2026-05-12,P007,R001,47,61418,5,2742314
S028004,2026-03-07,P006,R005,190,86523,7,15288614
S028005,2026-03-04,P014,R006,11,67688,5,707340
S028006,2026-06-05,P004,R002,196,143914,8,25950572
S028007,2026-04-11,P013,R006,26,55551,0,1444326
S028008,2025-09-11,P019,R008,28,96438,0,2700264
S028009,2026-02-10,P015,R008,8,222293,5,1689427
S028010,2026-01-19,P001,R001,71,188219,3,12962643
S028011,2025-10-09,P017,R005,179,72482,10,11676850
S028012,2025-12-12,P015,R002,95,219940,5,19849585
S028013,2026-03-21,P019,R001,45,94517,7,3955536
S028014,2026-07-12,P019,R004,65,96395,2,6140362
S028015,2026-02-13,P011,R002,79,135658,5,10181133
S028016,2025-09-12,P009,R001,10,62986,5,598367
S028017,2026/06/18,P009,R002,261,59678,15,13239564
S028018,2025-09-10,P014,R002,233,68370,10,14337189
S028019,2026-02-22,P019,R002,181,94753,10,15435264
S028020,2025-10-28,P020,R005,152,65679,5,9484048
S028021,2025-10-09,P020,R005,66,60839,3,3894913
S028022,2026-07-19,P007,R014,200,58894,15,10011980
S028023,2026-04-02,P018,R001,101,60926,5,5845850
S028024,2025-10-17,P017,R012,45,76578,2,3377090
S028025,2025-12-11,P014,R005,154,69599,10,9646421
S028026,2026-07-29,P004,R006,18,149664,5,2559254
S028027,2026-07-12,P002,R003,180,106503,7,17828602
S028028,2026-04-15,P004,R005,283,152868,8,39800712
S028029,2025-10-01,P004,R005,249,155139,12,33994058
S028030,2026-03-07,P009,R004,74,60146,7,4139248
S028031,2026-02-14,P017,R001,67,75380,7,4696928
S028032,2026-02-17,P017,R006,34,75370,5,2434451
S028033,2026-08-07,P001,R003,27,196025,7,4922188
S028034,2025-09-02,P009,R006,13,61769,2,786937
S028035,2026-03-04,P005,R009,20,51788,7,963257
S028036,2026-07-20,P020,R005,75,65627,7,4577483
S028037,2025-10-05,P013,R004,23,51561,7,1102890
S028038,2026-05-07,P018,R007,174,62199,7,10065042
S028039,2025-12-23,P016,R008,22,124962,5,2611706
S028040,2026-02-26,P007,R005,200,56886,15,9670620
S028041,2025-11-16,P005,R008,26,47166,0,1226316
S028042,2026-03-24,P013,R006,11,53483,3,570664
S028043,2026-03-04, P003 ,R002,286,56539,15,13744631
S028044,2026-05-21,P017,R015,205,74671,5,14542177
S028045,2026-08-04,P008,R008,43,70272,5,2870611
S028046,2026-01-16,P018,R003,116,60859,8,6494872
S028047,2026-04-26,P005,R006,9,49173,3,429280
S028048,2025-12-21,P003,R015,46,61795,5,2700442
S028049,2026-06-10,P020,R004,20,64831,5,1231789
S028050,2026-02-06,P017,R002,86,72220,3,6024592
S028051,2026-07-18,P003,R006,9,58239,3,508426
S028052,2025-10-02,P015,R007,265,205402,12,47899746
S028053,2025-10-23,P005,R007,189,50750,8,8824410
S028054,2026-06-15,P010,R004,67,82898,5,5276458
S028055,2026-02-09,P012,R001,87,86001,5,7107983
S028056,2026-03-02,P011,R002,153,138709,7,19736904
S028057,2025-12-30,P007,R008,13,61100,3,770471
S028058,2026-06-28,P005,R003,89,49314,7,4081720
S028059,2026-06-09,P020,R002,298,66654,10,17876603
S028060,2025-09-25,P018,R001,74,61602,3,4421792
S028061,2025-09-26,P012,R001,32,87522,2,2744690
S028062,2026-05-13,P014,R006,18,66097,0,1189746
S028063,2025-10-10,P015,R006,28,213858,0,5988024
S028064,2026-07-27,P016,R006,45,121336,2,5350918
S028065,2026-05-16,P007,R001,14,56312,3,764717
S028066,2026-03-23,P019,R009,17,95083,3,1567919
S028067,2026-07-27,P017,R003,114,72516,10,7440142
S028068,2026-05-02,P020,R002,262,65161,15,14511355
S028069,2025-12-03,P005,R014,82,47097,5,3668856
S028070,2026-06-18,P007,R011,237,61982,15,12486274
S028071,2026-08-09,P005,R013,130,51312,7,6203621
S028072,2026-07-17,P012,R004,27,87072,2,2303925
S028073,2025-11-12,P020,R003,83,65060,3,5237981
S028074,2025-09-07,P011,R014,266,142957,15,32322578
S028075,2026-03-26,P005,R007,148,48245,8,6569039
S028076,2025-11-23,P012,R009,96,81420,3,7581830
S028077,2025-09-08,P018,R010,29,62971,5,1734851
S028078,2025-11-22,P005,R003,205,47179,12,8511092
S028079,2026-01-25,P008,R013,210,77131,8,14901709
S028080,2026-05-06,P013,R002,190,54264,5,9794652
S028081,2026-06-27,P003,R009,105,60210,2,6195609
S028082,2025-11-20,P009,R001,72,64851,2,4575887
S028083,2026-03-04,P007,R007,100,57480,8,5288160
S028084,2026-02-16,P005,R007,252,50327,10,11414164
S028085,2026-02-07,P017,R014,157,75821,10,10713507
S028086,2026-08-04,P005,R001,80,48505,7,3608772
S028087,2025-11-08,P014,R015,91,67172,3,5929272
S028088,2026-06-21,P011,R004,41,135620,3,5393607
S028089,2025-12-21,P018,R001,28,62453,5,1661250
S028090,2025-12-18,P013,R003,143,53988,5,7334270
S028091,2025-10-21,P011,R001,86,142986,2,12050860
S028092,2025-12-17,P012,R003,102,81294,10,7462789
S028093,2025-12-21,P013,R006,22,51659,0,1136498
S028094,2026-05-09,P008,R009,45,70331,3,3069948
S028095,2025-11-21,P018,R003,92,59319,5,5184481
S028096,2026-03-26,P018,R011,319,63608,10,18261857
S028097,2026-04-04,P010,R003,275,80111,12,19386862
S028098,2026-02-08,P017,R012,18,75233,5,1286484
S028099,2026-02-21,P003,R015,81,61515,5,4733579
S028100,2026-05-31,P003,R008,29,58022,3,1632159
S028101,2025-11-03,P013,R011,245,52015,15,10832124
S028102,2025-08-26,P005,R005,214,51693,15,9402957
S028103,2025-09-30,P016,R009,18,127734,2,2253228
S028104,2025-11-02,P012,R013,256,88502,15,19258035
S028105,2025-12-14,P013,R001,20,53828,7,1001201
S028106,2026-08-02,P007,R008,21,61304,0,1287384
S028107,2026-03-17,P002,R001,82,105274,7,8028195
S028108,2026-04-11,P007,R003,111,61276,10,6121472
S028109,2025-08-31,P005,R009,91,51651,7,4371224
S028110,2025-12-09,P012,R001,65,84193,2,5363094
S028111,2026-05-13,P020,R014,226,62391,15,11985311
S028112,2025-11-23,P005,R008,29,50187,5,1382652
S028113,2026-04-14,P010,R007,109,81038,7,8214822
S028114,2025-11-08,P017,R001,44,72789,5,3042580
S028115,2026-02-26,P013,R008,42,54052,0,"2,270,184"
S028116,2026-08-20,P020,R007,306,64386,8,18125947
S028117,2026-03-19,P006,R003,239,87590,15,17793908
S028118,2026-04-26,P011,R001,82,144311,7,11005157
S028119,2026-06-15,P011,R015,134,141476,10,17062006
S028120,2026-01-18,P007,R010,17,59092,2,984473
S028121,2025-11-09,P008,R008,10,76948,3,746396
S028122,2026-06-22,P010,R012,45,83911,5,3587195
S028122,2026-06-22,P010,R012,45,83911,5,3587195
S028124,2026-01-07,P017,R001,57,73403,2,4100292
S028125,2026-08-22,P009,R005,132,64801,7,7954971
S028126,2026-03-17,P013,R013,120,51041,8,5634926
S028127,2026-07-15,P005,R001,28,47117,7,1226927
S028128,2026-07-02,P005,R006,37,51249,0,1896213
S028129,2026-08-20,P002,R004,98,111599,5,10389867
S028130,2026-03-30,P013,R015,92,50897,10,4214272
S028131,2026-03-30,P999,R012,4,47233,0,188932
S028132,2025-09-08,P008,R004,85,75237,3,6203291
S028133,2025-11-18,P013,R012,9,50923,3,444558
S028134,2025-10-02,P005,R007,217,51003,10,9960886
S028135,2026-08-18,P007,R012,22,58866,2,1269151
S028136,2026-04-21,P005,R006,38,49867,5,1800199
S028137,2026-01-26,P020,R011,181,66471,10,10828126
S028138,2026-08-18,P017,R005,262,70582,12,16273386
S028138,2026-08-18,P017,R005,262,70582,12,16273386
S028140,2026-02-24,P007,R002,76,61308,5,4426438
S028141,2025-09-28,P018,R011,236,62080,12,12892774
S028142,2026-08-09,P016,R010,13,122264,3,1541749
S028143,2026-03-17,P017,R014,164,73754,8,11128004
S028144,2026-03-11,P017,R003,130,73579,8,8800048
S028145,2026-01-27,P005,R015,107,47242,3,4903247
S028146,2026-05-31,P006,R013,366,83675,10,27562545
S028147,2026-07-20,P011,R011,249,131709,8,30171898
S028148,2026-06-12,P002,R011,248,108169,8,24679839
S028149,2026-06-05,P017,R011,312,70526,12,19363619
S028150,2026-03-11,P018,R004,31,58712,2,1783671
S028151,2026-06-05,P005,R005,85,48079,3,3964114
S028152,2026-05-11,P013,R005,61,51087,7,2898166
S028153,2026-01-19,P013,R009,35,52688,7,1714994
S028154,2026-03-06,P012,R006,26,88434,5,2184320
S028155,2026-03-31,P014,R007,122,63845,5,7399636
S028156,2026-04-02,P013,R003,79,55346,7,4066271
S028157,2025-09-02,P013,R003,301,50936,15,13031976
S028158,2025-12-22,P010,R004,78,78038,3,5904355
S028159,2025-08-30,P005,R003,225,46577,10,9431842
S028160,2026-03-13,P008,R001,41,74767,2,3004138
S028161,2026-01-04,P016,R005,53,132080,3,6790233
S028162,2025-11-11,P006,R011,269,82767,10,20037891
S028163,2026-08-12,P018,R001,19,62729,5,1132258
S028164,2026-04-22,P012,R006,3,80584,0,241752
S028165,2026-05-13,P010,R009,55,79723,2,4297070
S028166,2026-05-21,P009,R003,284,63094,8,16485200
S028167,2025-12-27,P006,R005,193,88804,10,15425255
S028168,2026-06-30,P016,R011,289,127700,10,33214770
S028169,2026-07-25,P013,R015,157,54703,3,8330720
S028170,2025-10-04,P002,R005,258,112621,12,25569472
S028171,2026-01-21,P008,R005,112,72159,7,7516081
S028172,2025-11-14,P012,R013,333,87928,8,26937622
S028173,2026-06-23,P013,R003,200,53686,12,9448736
S028174,2025-10-15,P010,R011,128,80186,5,9750618
S028175,2026-01-01,P007,R003,227,57456,8,11999111
S028176,2026-01-22,P014,R003,183,63142,7,10746137
S028177,2026-05-04,P010,R002,92,83089,3,7414862
S028178,2025-08-24,P003,R006,28,56995,0,1595860
S028179,2025-12-08,P018,R003,226,59400,8,12350448
S028180,2026-07-02,P003,R002,77,57962,3,4329182
S028181,2025-12-25,P016,R005,115,123517,7,13210143
S028182,2026-05-20,P008,R003,74,74348,7,5116629
S028183,2026-03-05,P007,R005,267,62313,8,15306565
S028184,2026-02-22,P017,R003,157,75424,10,10657411
S028185,2026-04-08,P015,R002,184,222508,8,37666154
S028186,2025-12-15,P009,R001,29,63495,3,1786114
S028187,2025-10-30,P003,R001,48,57076,5,2602666
S028188,2025-09-15,P018,R008,36,60453,0,2176308
S028189,2026-03-01,P001,R004,86,191344,5,15632805
S028190,2026-03-01,P017,R002,285,69914,15,16936666
S028191,2026-04-06,P007,R011,121,56335,10,6134882
S028192,2026-02-10,P005,R006,23,49462,2,1114873
S028193,2025-11-16,P012,R013,232,84284,15,16620805
S028194,2025-12-28,P014,R007,46,66785,5,2918504
S028195,2026-01-19,P006,R003,58,89635,3,5042865
S028196,2025-10-23,P003,R005,323,57693,8,17144052
S028197,2025-11-24,P013,R006,27,51416,2,1360467
S028198,2026-02-14,P011,R004,42,136591,5,5449981
S028199,2026-08-11,P008,R001,54,73980,5,3795174
S028200,2026-03-04,P016,R004,66,131660,2,8515769
S028201,2026-04-28,P020,R005,256,61264,10,14115226
S028202,2026-08-01,P002,R011,76,107315,7,7585024
S028203,2026-03-16,P005,R013,181,47432,7,7984229
S028204,2026-04-22,P018,R001,32,60828,2,1907566
S028205,2026-02-02,P010,R001,32,,7,2403864
S028206,2025-12-02,P019,R005,287,98908,8,26115668
S028207,2025-12-09,P018,R009,106,58686,5,5909680
S028208,2025-10-25,P004,R006,25,153829,0,3845725
S028209,2026-07-26,P011,R006,3,139726,2,410794
S028210,2026-05-04,P013,R010,9,54735,5,467984
S028211,2025-09-05,P017,R010,10,74459,0,744590
S028212,2026-04-28,P016,R010,16,133853,0,2141648
S028213,2025-11-10,P010,R006,10,84354,0,843540
S028214,2026-04-21,P014,R010,14,66676,2,914795
S028215,2025-09-09,P019,R003,189,94859,8,16494083
S028216,2025-12-03,P017,R004,47,77186,5,3446355
S028217,2025-12-03,P013,R003,58,50892,7,2745114
S028218,2026-04-02,P019,R001,32,100417,5,3052677
S028219,2026-03-21,P017,R012,9,77060,5,658863
S028220,2026-05-08,P019,R004,96,98140,3,9138797
S028221,2026-05-11,P005,R007,249,49269,10,11041183
S028222,2026-01-05,P001,R001,31,185812,7,5356960
S028223,2026-02-01,P011,R010,31,145706,3,4381379
S028224,2025-12-28,P012,R003,220,87656,10,17355888
S028225,2026-08-02,P012,R005,101,82180,8,7636166
S028226,2025-11-07,P017,R009,49,73621,2,3535280
S028227,2026-08-01,P003,R011,86,62125,7,4968758
S028228,2026-03-26,P003,R003,115,59984,5,6553252
S028229,2025-10-12,P003,R006,15,57151,2,840120
S028230,2026-07-11,P011,R013,257,142802,8,33764105
S028231,2026-03-18,P020,R015,72,64099,3,4476674
S028232,2026-07-11,P001,R001,41,190957,3,7594360
S028233,2025-12-04,P012,R007,173,81205,7,13065072
S028234,2025-10-26,P008,R001,91,73847,5,6384073
S028235,2026-01-27,P017,R003,263,71257,15,15929502
S028236,2026-02-27,P006,R006,34,85898,0,2920532
S028237,2026-08-05,P013,R001,80,55080,7,4097952
S028238,2026-07-24,P009,R004,33,62615,7,1921654
S028239,2026-02-12,P018,R007,195,58853,5,10902518
S028240,2026-08-22,P002,R007,54,105847,7,5315636
S028241,2025-12-31,P009,R002,96,62216,7,5554644
S028242,2026-02-28,P011,R004,56,131378,7,6842166
S028243,2026-08-18,P019,R006,8,93203,0,745624
S028244,2025-11-13,P007,R002,229,61723,15,12014382
S028245,2026-04-27,P004,R001,48,154824,2,7282921
S028246,2026-04-13,P005,R013,89,48281,3,4168099
S028247,2026-08-17,P009,R003,192,62518,7,11163214
S028248,2025-09-29,P012,R002,164,80588,10,11894789
S028249,2026-01-17,P010,R006,26,85097,0,2212522
S028250,2026-01-08,P017,R002,206,75576,8,14323164
S028251,2026-04-10,P007,R004,65,61822,7,3737140
S028252,2026-04-12,P019,R002,275,93026,12,22512292
S028253,2025-11-10,P017,R007,188,71902,5,12841697
S028254,2025-12-20,P009,R002,82,63511,3,5051665
S028255,2026-04-07,P015,R015,146,218151,10,28665041
S028256,2026-03-23,P006,R001,75,89681,7,6255250
S028257,2025-11-19,P005,R003,248,50187,10,11201738
S028258,2026-04-06,P018,R007,92,59033,3,5268105
S028259,2025-12-24,P003,R015,58,61702,10,3220844
S028260,2026-03-22,P001,R008,22,186782,5,3903744
S028261,2026-05-21,P003,R007,178,61606,10,9869281
S028261,2026-05-21,P003,R007,178,61606,10,9869281
S028263,2025-11-26,P009,R001,15,60937,2,895774
S028264,2025-09-03,P005,R015,58,49640,7,2677582
S028265,2025-12-10,P003,R003,370,59954,12,19521022
S028266,2026-01-10,P018,R003,168,57272,7,8948177
S028267,2025-10-13,P012,R011,86,85795,7,6861884
S028268,2025-11-13,P005,R004,69,48754,7,3128544
S028269,2026-01-31,P013,R009,33,54528,7,1673464
S028270,2026-03-02,P012,R003,187,88168,8,15168423
S028271,2025-09-30,P020,R007,56,64175,5,3414110
S028272,2026-07-20,P012,R006,8,87089,0,696712
S028273,2026-07-01,P010,R010,38,80791,0,3070058
S028274,2025-12-20,P011,R002,247,134770,15,28294962
S028275,2026-07-19,P019,R001,25,99502,2,2437799
S028276,2025-09-03,P014,R003,93,69222,7,5987011
S028277,2026-08-19,P010,R001,25,79454,2,1946623
S028278,2025-12-18,P003,R001,114,57743,3,6385221
S028279,2026-07-02,P017,R007,263,70510,12,16318834
S028280,2026-06-14,P003,R005,51,61960,7,2938763
S028281,2026-07-21,P013,R011,236,53712,12,11154908
S028282,2026-03-28,P020,R003,156,66005,8,9473038
S028283,2026-07-05,P019,R003,251,102148,8,23588016
S028284,2026-02-05,P008,R004,68,74710,2,4978674
S028285,2026-08-13,P005,R014,183,50525,5,8783771
S028286,2026-07-08,P005,R003,137,51832,5,6745935
S028287,2026-01-25,P010,R003,193,84214,5,15440637
S028288,2026-03-30,P008,R002,211,75236,8,14604812
S028289,2026-05-17,P009,R013,265,59362,12,13843218
S028290,2025-12-22,P013,R013,115,52891,8,5595868
S028291,2025-11-17,P013,R006,8,51064,2,400342
S028292,2026/06/08,P018,R005,242,61204,8,13626459
S028293,2026-05-23,P009,R005,107,60954,8,6000312
S028294,2025-12-28,P011,R003,115,141056,10,14599296
S028295,2026-08-03,P014,R005,230,65731,15,12850410
S028296,2025-11-11,P003,R003,201,61274,12,10838145
S028297,2026-05-19,P005,R002,248,49586,10,11067595
S028298,2025-11-23,P011,R003,214,138663,12,26113016
S028299,2026-06-09,P019,R006,26,99695,0,2592070
S028300,2025-12-29,P002,R002,300,103412,15,26370060
S028301,2026-06-05,P002,R006,28,102237,0,2862636
S028302,2026-04-14,P004,R005,49,147948,7,6741990
S028303,2026-07-09,P011,R010,18,135164,3,2359963
S028304,2026-05-15,P017,R006,4,76331,5,290058
S028305,2026-07-05,P006,R011,190,89658,5,16183269
S028306,2025-11-01,P014,R003,51,64266,3,3179239
S028307,2026-01-01,P019,R001,60,94811,5,5404227
S028308,2026-08-04,P009,R006,37,64962,3,2331486
S028309,2025-11-14,P002,R002,57,102857,5,5569707
S028310,2025-09-29,P014,R012,34,64503,0,2193102
S028311,2026-03-05,P010,R002,230,78803,12,15949727
S028312,2026-04-23,P015,R001,88,222094,5,18567058
S028313,2025-11-26,P008,R014,194,70369,7,12695975
S028314,2025-12-01,P014,R012,40,67503,5,2565114
S028315,2026-01-07,P011,R013,262,143553,15,31969253
S028316,2025-10-01,P016,R015,90,130252,10,10550412
S028317,2026/08/15,P005,R008,10,48616,3,471575
S028318,2026-04-04,P004,R011,119,143227,5,16191812
S028319,2026-07-03,P001,R001,99,187133,5,17599859
S028320,2026-08-15,P012,R001,48,83016,5,3785530
S028321,2026-08-11,P010,R001,113,76776,3,8415417
S028322,2025-11-20,P008,R001,26,76225,5,1882758
S028323,2026-05-23,P018,R006,24,59724,5,1361707
S028324,2026-01-30,P009,R001,52,64348,2,3279174
S028325,2026-03-13,P012,R010,9,80391,5,687343
S028326,2026-04-15,P006,R001,44,89456,7,3660540
S028327,2026-02-27,P019,R003,96,94492,7,8436246
S028328,2025-09-15,P012,R001,23,82826,7,1771648
S028329,2026-05-31,P010,R001,44,81526,7,3336044
S028330,2026-01-31,P003,R003,151,61505,8,8544275
S028331,2025-09-29,P011,R005,135,136975,7,17197211
S028332,2026-07-11,P001,R012,9,190120,5,1625526
S028333,2025-12-28,P001,R005,240,187705,12,39643296
S028334,2026-08-05,P008,R001,19,71084,5,1283066
S028335,2025-10-03,P013,R003,240,55970,10,12089520
S028336,2025-10-15,P013,R007,221,52922,12,10292271
S028337,2025-08-24,P020,R010,40,64816,0,2592640
S028338,2025-12-04,P006,R003,125,88137,8,10135755
S028339,2025-12-03,P006,R007,155,87847,10,12254656
