sale_id,date,product_id,distribution_id,quantity,unit_price_rial,discount_percent,total_price_rial
18988,2026-02-07,P003,D024,43,580000,4,23942400
18989,2026-05-14,P012,D012,46,820000,5,35834000
18990,2026-06-13,P017,D033,55,720000,4,38016000
18991,2025-10-27,P002,D016,7,1050000,0,7350000
18992,2026-08-03,P017,D023,34,720000,2,23990400
18993,2025-08-28,P017,D033,83,720000,5,56772000
18994,2026-03-15,P003,D031,51,580000,5,28101000
18995,2026-01-04,P015,D026,7,2100000,3,14259000
18996,2026-03-28,P005,D024,18,480000,0,8640000
18997,2026-05-14,P010,D013,49,,5,36774500
18998,2026-05-15,P002,D009,56,1050000,6,55272000
18999,2025-09-14,P017,D024,39,720000,0,28080000
19000,2025-11-26,P017,D032,59,720000,5,40356000
19001,2025-08-26,P010,D022,10,790000,3,7663000
19002,2026-01-06,P003,D002,65,580000,5,35815000
19003,2026-03-26,P007,D021,43,580000,4,23942400
19004,2025-11-28,P009,D034,6,610000,2,3586800
19005,2025-12-02,P012,D022,46,820000,6,35456800
19006,2026-01-10,P007,D014,79,580000,5,43529000
19007,2026-08-15,P007,D019,25,580000,0,14500000
19008,2025-12-12,P005,D008,38,480000,3,17692800
19009,2025-09-21,P012,D022,78,820000,3,62041200
19010,2026-06-25,P009,D006,61,610000,6,34977400
19011,2026-01-02,P008,D011,33,720000,0,23760000
19012,2026-06-05,P020,D027,68,620000,5,40052000
19013,2026-05-26,P003,D009,49,580000,6,26714800
19014,2026-08-12,P006,D028,79,850000,6,63121000
19015,2025-11-19,P017,D007,29,720000,0,20880000
19016,2026-03-18,P003,D020,78,580000,6,42525600
19017,2026-04-02,P003,D026,29,580000,2,16483600
19018,2026-03-15,P006,D021,78,850000,5,62985000
19019,2025-12-24,P007,D032,12,580000,2,6820800
19020,2026-03-10,P011,D003,67,1350000,3,87736500
19021,2026-02-20,P016,D029,29,1250000,2,35525000
19022,2025-08-25,P003,D002,7,580000,0,4060000
19023,2026-02-18,P014,D002,33,650000,3,20806500
19024,2026-06-07,P007,D031,88,580000,7,47467200
19025,2026-04-26,P011,D014,69,1350000,3,90355500
19026,2025-12-14,P013,D005,31,520000,0,16120000
19027,2026-05-21,P016,D036,64,1250000,6,75200000
19028,2025-10-14,P001,D029,27,1850000,0,49950000
19029,2025-12-07,P003,D011,77,580000,6,41980400
19030,2026-01-23,P006,D035,40,850000,3,32980000
19031,2025-11-15,P013,D036,69,520000,6,33727200
19032,2026-08-17,P006,D035,72,850000,4,58752000
19033,2026-04-12,P013,D032,27,520000,2,13759200
19034,2026-04-22,P001,D034,25,1850000,0,46250000
19035,2026-03-26,P003,D017,13,580000,0,7540000
19036,2026-08-05,P002,D029,20,1050000,3,20370000
19037,2026-07-01,P007,D020,38,580000,3,21378800
19038,2026-03-18,P016,D012,30,1250000,2,36750000
19039,2026-06-04,P013,D024,8,520000,3,4035200
19040,2026-07-17,P020,D035,13,620000,3,7818200
19041,2026-01-15,P019,D020,15,950000,2,13965000
19042,2026-02-26,P012,D008,35,820000,0,28700000
19043,2025-10-09,P003,D019,44,580000,6,23988800
19044,2026-05-30,P019,D033,41,950000,3,37781500
19045,2026-07-01,P018,D031,28,590000,0,16520000
19046,2026-01-17,P018,D009,36,590000,0,21240000
19047,2025-10-13,P003,D017,76,580000,4,42316800
19048,2026-05-12,P001,D004,76,1850000,5,133570000
19049,2026-03-23,P008,D004,68,720000,3,47491200
19050,2025-11-22,P008,D017,24,720000,0,17280000
19051,2025-12-01,P003,D033,49,580000,4,27283200
19052,2026-05-10,P003,D002,65,580000,3,36569000
19053,2026-06-05,P011,D004,79,1350000,5,101317500
19054,2026-02-10,P005,D006,46,480000,6,20755200
19055,2026-03-15,P012,D001,13,820000,0,10660000
19056,2025-11-28,P012,D033,45,820000,3,35793000
19057,2026-06-23,P011,D023,59,1350000,4,76464000
19058,2026-07-13,P006,D020,68,850000,5,54910000
19059,2026-02-08,P013,D028,21,520000,3,10592400
19060,2025-09-02,P006,D033,26,850000,0,22100000
19061,2026-08-03,P009,D036,9,610000,0,5490000
19062,2025-08-28,P009,D005,64,610000,5,37088000
19063,2026-07-19,P005,D018,6,480000,2,2822400
19064,2025-11-19,P005,D032,10,480000,0,4800000
19065,2025-11-21,P017,D036,45,720000,5,30780000
19066,2026-05-22,P003,D032,42,580000,5,23142000
19067,2026-08-02,P011,D025,75,1350000,5,96187500
19068,2026-08-10,P008,D034,13,720000,3,9079200
19069,2025-11-02,P011,D036,61,1350000,5,78232500
19070,2025-11-09,P013,D036,15,520000,0,7800000
19071,2026-08-01,P018,D005,39,590000,3,22319700
19072,2025-09-08,P016,D027,13,1250000,3,15762500
19073,2025-08-28,P019,D030,44,950000,3,40546000
19074,2026-03-28,P004,D008,46,1450000,3,64699000
19075,2026-02-21,P006,D023,56,850000,5,45220000
19076,2025-08-31,P018,D017,70,590000,4,39648000
19077,2025-11-16,P019,D022,30,950000,2,27930000
19078,2026-03-26,P018,D022,19,590000,2,10985800
19079,2026-05-23,P018,D024,17,590000,0,10030000
19080,2025-09-03,P009,D028,28,610000,0,17080000
19081,2026-01-26,P008,D030,50,720000,3,34920000
19082,2026-08-09,P020,D032,26,620000,0,16120000
19083,2026-02-17,P017,D008,65,720000,3,45396000
19084,2026-04-04,P013,D016,53,520000,6,25906400
19085,2026-03-10,P018,D009,89,590000,8,48309200
19086,2025-09-11,P018,D030,39,590000,0,23010000
19087,2026-08-20,P020,D029,26,620000,0,16120000
19088,2026-07-30,P005,D019,19,480000,0,9120000
19089,2026-03-02,P005,D012,73,480000,5,33288000
19090,2026-01-01,P009,D014,49,610000,4,28694400
19091,2026-04-27,P018,D025,37,590000,2,21393400
19092,2026-07-31,P005,D024,55,480000,5,25080000
19093,2025-10-17,P018,D004,30,590000,3,17169000
19094,2026-07-16,P005,D006,54,480000,4,24883200
19095,2026-03-10,P020,D019,12,620000,3,7216800
19096,2025-10-18,P004,D002,82,1450000,8,109388000
19097,2025-11-01,P011,D021,30,1350000,0,40500000
19098,2026-06-19,P006,D034,15,850000,2,12495000
19099,2025-12-14,P012,D014,29,820000,0,23780000
19100,2025-10-04,P007,D002,63,580000,4,35078400
19101,2026-03-07,P009,D004,25,610000,2,14945000
19102,2026-05-05,P007,D002,14,580000,2,7957600
19103,2025-12-14,P020,D031,90,620000,75,51336000
19104,2026-07-29,P011,D025,10,1350000,0,13500000
19105,2026-06-22,P009,D003,67,610000,4,39235200
19106,2025-10-06,P020,D013,7,620000,0,4340000
19107,2025-11-03,P013,D008,38,520000,0,19760000
19108,2026-01-04,P015,D030,51,2100000,5,101745000
19109,2025-09-30,P013,D036,17,520000,0,8840000
19110,2026-07-04,P005,D013,50,480000,6,22560000
19111,2025-11-22,P003,D003,41,580000,3,23066600
19112,2025-12-16,P003,D013,79,580000,3,44445400
19113,2026-08-22,P009,D004,56,610000,3,33135200
19114,2026-05-15,P002,D006,59,1050000,3,60091500
19115,2026-01-28,P010,D004,45,790000,6,33417000
19116,2025-11-30,P017,D012,66,720000,6,44668800
19117,2025-09-25,P005,D023,39,480000,0,18720000
19118,2026-04-29,P002,D025,31,1050000,0,32550000
19119,2025-11-07,P011,D014,31,1350000,3,40594500
19120,2025-09-28,P012,D034,23,820000,3,18294200
19121,2025-09-10,P016,D026,65,1250000,4,78000000
19122,2026-02-19,P003,D015,54,580000,4,30067200
19123,2026-05-28,P005,D014,20,480000,2,9408000
19124,2026-08-08,P012,D013,26,820000,0,21320000
19125,2026-07-11,P014,D015,33,650000,0,21450000
19126,2025-11-24,P002,D025,81,1050000,7,79096500
19127,2025-09-22,P006,D002,25,850000,3,20612500
19128,2025-12-25,P020,D015,35,620000,2,21266000
19129,2026-03-09,P001,D011,16,1850000,3,28712000
19130,2026-04-30,P009,D026,16,610000,0,9760000
19131,2025-09-25,P014,D020,22,650000,2,14014000
19132,2026-03-11,P019,D025,32,950000,2,29792000
19133,2025-11-23,P009,D027,79,610000,3,46744300
19134,2025-09-30,P009,D008,46,610000,4,26937600
19134,2025-09-30,P009,D008,46,610000,4,26937600
19136,2026-02-23,P018,D029,37,590000,2,"21,393,400"
19137,2026-08-17,P017,D006,44,720000,5,30096000
19138,2025-12-04,P018,D024,81,590000,6,44922600
19139,2026-05-23,P017,D001,40,720000,5,27360000
19140,2025-09-10,P012,D029,51,820000,3,40565400
19141,2026-01-15,P019,D023,11,950000,0,10450000
19142,2026-02-23,P005,D009,54,480000,3,25142400
19143,2025-12-07,P013,D012,8,520000,0,4160000
19144,2025-12-05,P008,D009,16,720000,0,11520000
19145,2026-05-13,P012,D020,9,820000,2,7232400
19146,2026-03-04,P006,D016,62,850000,3,51119000
19147,2026-02-17,P003,D023,38,580000,0,22040000
19148,2026-04-17,P010,D016,33,790000,0,26070000
19149,2026-03-02,P018,D014,7,590000,3,4006100
19150,2025-10-27,P004,D016,37,1450000,0,53650000
19151,2026-01-29,P017,D006,30,720000,2,21168000
19152,2025-10-30,P011,D035,56,1350000,5,71820000
19153,2026-05-10,P009,D010,26,610000,0,15860000
19154,2026-07-03,P008,D032,15,720000,3,10476000
19155,2025-11-17,P019,D034,86,950000,7,75981000
19156,2025-10-22,P018,D009,19,590000,0,11210000
19157,2025-11-07,P016,D026,21,1250000,0,26250000
19158,2026-05-11,P006,D008,41,850000,6,32759000
19159,2026-08-12,P015,D009,14,2100000,0,29400000
19160,2026-08-19,P003,D019,16,580000,0,9280000
19161,2025-12-07,P011,D036,9,1350000,2,11907000
19162,2026-01-26,P016,D001,69,1250000,4,82800000
19163,2026-06-20,P010,D003,24,790000,2,18580800
19164,2025-12-15,P017,D017,86,720000,5,58824000
19165,2025-11-03,P004,D011,60,1450000,5,82650000
19166,2026-08-15,P019,D032,44,950000,5,39710000
19167,2025-12-10,P011,D018,5,1350000,0,6750000
19168,2026-03-05,P005,D029,105,480000,6,47376000
19169,2026-03-12,P020,D036,76,620000,5,44764000
19170,2026-04-18,P009,D007,33,610000,0,20130000
19171,2025-12-02,P019,D001,27,950000,2,25137000
19172,2026-01-06,P008,D025,22,720000,0,15840000
19173,2026-01-08,P003,D026,30,580000,0,17400000
19174,2026-07-09,P006,D004,48,850000,6,38352000
19175,2025-10-13,P006,D021,42,850000,5,33915000
19176,2026-06-29,P007,D005,81,580000,8,43221600
19177,2026-08-18,P005,D005,30,480000,0,14400000
19178,2026-07-13,P006,D019,38,850000,2,31654000
19179,2025-09-01,P018,D020,57,590000,5,31948500
19180,2026-03-26,P012,D025,46,820000,6,35456800
19181,2026-05-10,P012,D008,67,820000,3,53291800
19182,2026-03-11,P009,D032,60,610000,3,35502000
19183,2026-01-22,P003,D026,68,580000,5,37468000
19184,2026-07-27,P008,D005,31,720000,0,22320000
19185,2026-07-19,P009,D011,51,610000,3,30176700
19186,2025-10-02,P016,D036,77,1250000,5,91437500
19187,2025-11-12,P003,D010,27,580000,2,15346800
19188,2026-07-30,P005,D028,39,480000,2,18345600
19189,2026-02-13,P017,D006,90,720000,8,59616000
19190,2026-04-01,P005,D027,56,480000,4,25804800
19191,2025-10-21,P007,D024,65,580000,4,36192000
19192,2026-07-02,P003,D024,35,580000,0,20300000
19193,2026-05-14,P011,D017,46,1350000,4,59616000
19194,2026-01-11,P011,D034,39,1350000,3,51070500
19195,2026-01-14,P009,D001,51,610000,5,29554500
19196,2025-09-20,P015,D018,57,2100000,4,114912000
19197,2025-12-27,P015,D020,15,2100000,2,30870000
19198,2026-03-20,P018,D003,12,590000,2,6938400
19199,2026-08-19,P013,D036,24,520000,2,12230400
19200,2025-11-13,P019,D028,74,950000,4,67488000
19201,2026-07-16,P019,D002,33,950000,0,31350000
19202,2025-12-31,P005,D005,62,480000,5,28272000
19203,2025-09-04,P003,D001,80,580000,5,44080000
19204,2026-01-20,P009,D029,44,610000,3,26034800
19205,2025-10-20,P009,D003,51,610000,5,29554500
19206,2026-04-01,P005,D021,29,480000,0,13920000
19207,2026-07-22,P011,D016,38,1350000,0,51300000
19208,2026-03-20,P003,D006,51,580000,6,27805200
19209,2025-11-27,P007,D005,5,580000,0,2900000
19210,2025-12-15,P009,D001,34,610000,3,20117800
19211,2026-05-30,P017,D032,7,720000,0,5040000
19212,2025-11-06,P005,D031,12,480000,0,5760000
19213,2026-04-02,P011,D025,48,1350000,5,61560000
19214,2026-06-23,P013,D003,45,520000,5,22230000
19215,2025-10-12,P007,D007,81,,6,44161200
19216,2025-09-15,P005,D014,75,480000,5,34200000
19217,2026-01-06,P017,D026,54,720000,6,36547200
19218,2025-10-30,P018,D016,14,590000,0,"8,260,000"
19219,2026-02-01,P007,D005,60,580000,4,33408000
19220,2026-03-09,P019,D003,91,950000,7,80398500
19221,2025-12-18,P009,D012,32,610000,3,18934400
19222,2026-06-24,P008,D022,57,720000,3,39808800
19223,2026-01-03,P005,D001,81,480000,5,36936000
19224,2026-01-30,P017,D030,40,720000,3,27936000
19225,2026-03-03,P020,D023,51,620000,6,29722800
19226,2025-11-06,P016,D031,53,1250000,4,63600000
19227,2026-05-27,P013,D017,69,520000,3,34803600
19228,2025-08-27,P007,D016,83,580000,6,45251600
19229,2026-01-11,P005,D026,22,480000,3,10243200
19230,2026-02-26,P018,D016,64,590000,6,35494400
19231,2026-07-02,P020,D026,62,620000,5,36518000
19232,2026-07-19,P017,D001,50,720000,6,33840000
19233,2026-07-31,P016,D036,67,1250000,6,78725000
19234,2025-09-26,P012,D005,17,820000,2,13661200
19235,2025-09-01,P007,D008,74,580000,5,40774000
19236,2025-11-15,P008,D016,56,720000,4,38707200
19237,2025-09-11,P010,D007,66,790000,3,50575800
19238,2026-07-09,P006,D034,26,850000,3,21437000
19239,2025-09-25,P015,D029,57,2100000,5,113715000
19240,2026-02-03,P019,D017,55,950000,3,50682500
19241,2025-11-11,P016,D003,6,1250000,3,7275000
19242,2025-09-05,P011,D031,29,1350000,2,38367000
19243,2025-12-30,P003,D032,75,580000,6,40890000
19244,2026-01-29,P014,D014,68,650000,5,41990000
19245,2026-03-06,P009,D019,30,610000,0,18300000
19246,2026-07-28,P005,D029,77,480000,4,35481600
19247,2026-04-03,P005,D002,42,480000,4,19353600
19248,2026-04-02,P005,D020,31,480000,0,14880000
19249,2025-09-29,P011,D024,40,1350000,4,51840000
19250,2026-01-24,P010,D011,9,790000,3,6896700
19251,2026-01-31,P019,D022,32,950000,3,29488000
19252,2026-01-10,P012,D027,20,820000,0,16400000
19253,2026-05-17,P013,D030,28,520000,0,14560000
19254,2025-10-09,P004,D001,61,1450000,6,83143000
19255,2026-01-12,P009,D026,52,610000,3,30768400
19256,2025-10-27,P007,D004,57,580000,3,32068200
19257,2026-03-27,P019,D007,42,950000,4,38304000
19258,2025-12-11,P014,D010,25,650000,0,16250000
19259,2025-09-07,P020,D007,44,620000,5,25916000
19260,2025-10-18,P007,D027,70,580000,5,38570000
19261,2026-02-03,P012,D005,29,820000,0,23780000
19262,2026-06-08,P015,D032,14,2100000,2,28812000
19263,2025-09-24,P018,D011,67,590000,5,37553500
19264,2026-06-12,P005,D023,71,480000,6,32035200
19265,2025-10-02,P006,D011,70,850000,3,57715000
19266,2026-04-25,P011,D015,40,1350000,3,52380000
19267,2026-08-19,P013,D011,23,520000,2,11720800
19268,2026-07-14,P010,D006,24,790000,0,18960000
19269,2026-06-12,P003,D011,32,580000,3,18003200
19270,2025-10-30,P017,D032,26,720000,0,18720000
19270,2025-10-30,P017,D032,26,720000,0,18720000
19272,2026-04-10,P012,D005,18,820000,2,14464800
19273,2026-05-31,P004,D015,25,1450000,0,36250000
19274,2026-02-22,P004,D003,75,1450000,5,103312500
19275,2026-03-13,P012,D002,65,820000,4,51168000
19276,2025-12-29,P005,D005,11,480000,0,5280000
19277,2025-10-20,P011,D031,63,1350000,6,79947000
19278,2026-03-01,P004,D027,68,1450000,3,95642000
19279,2025-12-06,P017,D034,15,720000,0,10800000
19280,2025-11-17,P005,D009,61,480000,3,28401600
19281,2026-04-03,P007,D009,44,580000,4,24499200
19282,2026-07-19,P005,D014,81,480000,7,36158400
19283,2026-04-26,P008,D015,64,720000,3,44697600
19284,2025-11-21,P004,D028,31,1450000,2,44051000
19285,2025-10-25,P003,D032,24,580000,0,13920000
19286,2026-02-22,P017,D009,55,720000,3,38412000
19287,2026-02-01,P020,D022,7,620000,2,4253200
19288,2026-07-18,P001,D008,46,1850000,3,82547000
19289,2026-01-04,P009,D002,55,610000,6,31537000
19290,2025-11-03,P009,D034,73,610000,5,42303500
19291,2026-06-23,P020,D019,30,620000,3,18042000
19292,2026-06-01,P018,D010,63,590000,5,35311500
19293,2026-01-17,P017,D027,50,720000,3,34920000
19294,2026-03-16,P016,D014,9,1250000,0,11250000
19295,2025-12-28,P003,,41,580000,6,22353200
19296,2026-07-06,P005,D034,57,480000,5,25992000
19297,2026-04-29,P018,D035,11,590000,3,6295300
19298,2026-07-04,P010,D036,28,790000,0,22120000
19299,2025-12-31,P005,D025,87,480000,7,38836800
19300,2026-08-06,P020,D016,38,620000,0,23560000
19301,2026-03-02,P007,D004,45,580000,5,24795000
19302,2026-02-05,P014,D002,59,650000,3,37199500
19303,2025-11-04,P016,D031,5,1250000,0,6250000
19304,2026-02-14,P020,D034,34,620000,3,20447600
19305,2026-02-25,P005,D002,42,480000,5,19152000
19306,2026-08-14,P005,D034,55,480000,5,25080000
19307,2026-06-08,P013,D019,75,520000,6,36660000
19308,2025-09-15,P013,D027,74,520000,4,36940800
19309,2026-03-18,P006,D005,75,850000,3,61837500
19310,2026-04-20,P011,D023,71,1350000,4,92016000
19311,2026-02-15,P017,D021,42,720000,4,29030400
19312,2026-08-20,P015,D023,63,2100000,3,128331000
19313,2025-12-06,P001,D002,29,1850000,3,52040500
19314,2025-10-08,P005,D025,20,480000,0,9600000
19315,2026-05-31,P002,D033,57,1050000,6,56259000
19316,2026-05-27,P005,D032,64,480000,5,29184000
19317,2025-11-01,P009,D007,20,610000,0,12200000
19318,2025-08-31,P019,D002,25,950000,2,23275000
19319,2026-01-04,P014,D013,16,650000,0,10400000
19320,2026-05-11,P015,D024,43,2100000,6,84882000
19321,2026-02-26,P004,D017,18,1450000,2,25578000
19322,2025-12-31,P013,D032,8,520000,3,4035200
19323,2026-02-14,P015,D023,77,2100000,4,155232000
19324,2026-04-28,P005,D012,68,480000,3,31660800
19325,2025-10-24,P002,D015,61,1050000,4,61488000
19326,2025-12-04,P017,D022,57,720000,3,39808800
19327,2026-07-14,P005,D010,26,480000,2,12230400
19328,2026-05-09,P009,D033,48,610000,6,27523200
19329,2026-04-19,P015,D022,79,2100000,3,160923000
19330,2026-08-15,P008,D035,35,720000,2,24696000
19331,2026-03-15,P003,D020,58,580000,5,31958000
19332,2025-10-22,P010,D004,65,790000,5,48782500
19333,2026-01-19,P009,D024,40,610000,5,23180000
19334,2026-05-12,P005,D018,5,480000,0,2400000
19335,2026-08-15,P003,D024,59,580000,3,33193400
19336,2025-09-23,P002,D012,29,1050000,0,30450000
19337,2025-10-15,P017,D016,16,720000,2,11289600
19338,2025-11-29,P009,D019,41,610000,3,24259700
19339,2025-10-17,P005,D035,25,480000,2,11760000
19340,2025-12-06,P001,D011,57,1850000,4,101232000
19341,2026-03-23,P003,D025,14,580000,2,7957600
19342,2025-12-07,P003,D021,26,580000,2,14778400
19343,2026-02-15,P017,D035,26,720000,0,18720000
19344,2025-10-29,P005,D033,24,480000,0,11520000
19345,2025-09-03,P004,D034,15,1450000,2,21315000
19346,2026-08-21,P007,D017,10,580000,0,5800000
19347,2025-11-19,P009,D015,6,610000,2,3586800
19348,2025-09-26,P017,D036,15,720000,0,10800000
19349,2026-06-29,P005,D025,44,480000,3,20486400
19350,2025-08-25,P013,D022,37,520000,3,18662800
19351,2026-07-30,P011,D003,54,1350000,5,69255000
19352,2025-10-05,P003,D021,42,580000,3,23629200
19353,2026-08-19,P020,D008,28,620000,2,17012800
19354,2025-09-28,P007,D029,50,580000,5,27550000
19355,2026-06-11,P013,D012,81,520000,5,40014000
19356,2026-05-19,P008,D001,67,720000,5,45828000
19357,2026-01-31,P012,D030,19,820000,0,15580000
19358,2025-12-14,P001,D016,37,1850000,0,68450000
19359,2026-01-26,P009,D029,38,610000,3,22484600
19360,2026-03-11,P003,D003,59,580000,6,32166800
19361,2025-12-10,P011,D027,21,1350000,2,27783000
19362,2026-04-14,P006,D035,7,850000,3,5771500
19363,2025-10-22,P006,D016,55,850000,4,44880000
19364,2025-09-25,P009,D005,82,610000,8,46018400
19365,2025-12-10,P001,D016,24,1850000,0,44400000
19366,2026-07-08,P004,D004,29,1450000,0,42050000
19367,2025-10-31,P007,D003,7,580000,3,3938200
19368,2026-01-01,P014,D028,81,650000,5,50017500
19369,2026-01-24,P019,D034,6,950000,0,5700000
19370,2026-05-07,P017,D035,16,720000,0,11520000
19371,2026-05-27,P002,D017,76,1050000,5,75810000
19372,2026-08-19,P007,D034,22,580000,0,12760000
19373,2026-03-10,P005,D013,68,480000,4,31334400
19374,2026-08-05,P003,D001,26,580000,3,14627600
19375,2025-10-11,P015,D011,8,2100000,0,16800000
19376,2026-02-19,P008,D013,39,720000,0,28080000
19377,2025-11-01,P003,D006,47,580000,5,25897000
19378,2026-07-03,P013,D023,29,520000,2,14778400
19379,2026-02-07,P017,D004,68,720000,5,46512000
19380,2026-01-13,P014,D026,40,650000,4,24960000
19381,2026-04-04,P004,D011,72,1450000,5,99180000
19382,2026-08-22,P018,D021,48,590000,5,26904000
19383,2026-01-08,P019,D026,62,950000,4,56544000
19384,2025-10-09,P013,D002,14,520000,2,7134400
19385,2026-02-25,P011,D002,73,1350000,4,94608000
19386,2025-09-20,P016,D031,59,1250000,6,69325000
19387,2026-08-08,P010,D016,47,790000,5,35273500
19388,2026-07-17,P017,D035,12,720000,0,8640000
19389,2026-07-27,P018,D036,26,590000,3,14879800
19390,2026-01-31,P006,D029,85,850000,8,66470000
19391,2026-03-19,P016,D029,46,1250000,5,54625000
19392,2026-03-03,P012,D024,28,820000,2,22500800
19393,2025-10-24,P003,D029,46,580000,5,25346000
19394,2026-01-21,P010,D036,89,790000,7,65388300
19395,2025-10-25,P009,D019,57,610000,5,33031500
19396,2026-08-23,P003,D009,32,580000,0,18560000
19397,2025-09-18,P013,D031,93,520000,8,44491200
19398,2026-01-01,P005,D011,7,480000,2,3292800
19399,2026-06-14,P017,D012,69,720000,4,47692800
19400,2026-04-18,P019,D004,19,950000,2,17689000
19401,2026-08-03,P014,D002,58,650000,5,35815000
19402,2026-03-14,P007,D036,62,580000,5,34162000
19403,2025-08-27,P012,D009,17,820000,3,13521800
19404,2025-12-25,P003,D031,80,580000,5,44080000
19405,2026-02-07,P012,D002,7,820000,75,5567800
19406,2025-10-30,P015,,18,2100000,0,37800000
19407,2025-10-02,P009,D019,65,610000,4,38064000
19408,2026-03-05,P013,D015,48,520000,4,23961600
19409,2026-05-05,P011,D005,27,1350000,3,35356500
19410,2026-02-04,P007,D028,40,580000,4,22272000
19411,2026-08-14,P005,D036,35,480000,3,16296000
